"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","id","attn","src","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","testTrial","SbjID","Category","Trial","CorrRes","View","Size","Img1","Img2","Duration","Corr","AttentionFails","attentionTrial","study","corr","trialN"
"image-keyboard-response",33,231581,"0.0-33.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1027,"nz1_66_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,1,2,"same","diff","nz1_30_b.jpg","nz1_66_b.jpg","long","false",0,"","oaAlpha",FALSE,1
"image-keyboard-response",37,236708,"0.0-37.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",3306,"nz1_67_a.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,2,2,"diff","same","nz1_68_b.jpg","nz1_67_a.jpg","long","true",0,"","oaAlpha",TRUE,2
"image-keyboard-response",41,240051,"0.0-41.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1525,"nz1_72_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,3,1,"same","same","nz1_72_b.jpg","nz1_72_b.jpg","long","true",0,"","oaAlpha",TRUE,3
"image-keyboard-response",45,244199,"0.0-45.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",2331,"nz1_40_a.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,4,1,"diff","same","nz1_40_b.jpg","nz1_40_a.jpg","long","false",0,"","oaAlpha",FALSE,4
"image-keyboard-response",49,249106,"0.0-49.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",3088,"nz1_38_b.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,5,2,"diff","diff","nz1_73_a.jpg","nz1_38_b.jpg","long","true",0,"","oaAlpha",TRUE,5
"image-keyboard-response",53,253591,"0.0-53.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",2665,"nz1_48_a.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,6,2,"diff","diff","nz1_46_b.jpg","nz1_48_a.jpg","long","true",0,"","oaAlpha",TRUE,6
"image-keyboard-response",57,256453,"0.0-57.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1036,"nz1_68_a.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,7,1,"same","diff","nz1_68_a.jpg","nz1_68_a.jpg","long","true",0,"","oaAlpha",TRUE,7
"image-keyboard-response",61,261141,"0.0-61.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",2865,"nz1_20_a.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,8,2,"diff","same","nz1_56_b.jpg","nz1_20_a.jpg","long","true",0,"","oaAlpha",TRUE,8
"image-keyboard-response",65,264574,"0.0-65.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1609,"nz1_14_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,9,2,"same","diff","nz1_18_b.jpg","nz1_14_b.jpg","long","false",0,"","oaAlpha",FALSE,9
"image-keyboard-response",69,269286,"0.0-69.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",2892,"nz1_32_a.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,10,2,"same","diff","nz1_34_a.jpg","nz1_32_a.jpg","long","false",0,"","oaAlpha",FALSE,10
"image-keyboard-response",73,272728,"0.0-73.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1620,"nz1_56_a.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,11,1,"same","diff","nz1_56_a.jpg","nz1_56_a.jpg","long","true",0,"","oaAlpha",TRUE,11
"image-keyboard-response",77,276284,"0.0-77.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1733,"nz1_24_a.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,12,1,"diff","same","nz1_24_b.jpg","nz1_24_a.jpg","long","false",0,"","oaAlpha",FALSE,12
"image-keyboard-response",81,279868,"0.0-81.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1758,"nz1_44_b.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,13,1,"diff","diff","nz1_44_a.jpg","nz1_44_b.jpg","long","false",0,"","oaAlpha",FALSE,13
"image-keyboard-response",85,283710,"0.0-85.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",2017,"nz1_46_a.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,14,1,"diff","same","nz1_46_b.jpg","nz1_46_a.jpg","long","true",0,"","oaAlpha",TRUE,14
"image-keyboard-response",89,286747,"0.0-89.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1212,"nz1_24_a.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,15,1,"same","same","nz1_24_a.jpg","nz1_24_a.jpg","long","true",0,"","oaAlpha",TRUE,15
"image-keyboard-response",93,290647,"0.0-93.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",2071,"nz1_67_b.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,16,2,"same","diff","nz1_68_b.jpg","nz1_67_b.jpg","long","true",0,"","oaAlpha",TRUE,16
"image-keyboard-response",97,294478,"0.0-97.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",2000,"nz1_26_b.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,17,2,"diff","same","nz1_65_a.jpg","nz1_26_b.jpg","long","true",0,"","oaAlpha",TRUE,17
"image-keyboard-response",101,298618,"0.0-101.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",2310,"nz1_36_b.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,18,2,"diff","same","nz1_28_a.jpg","nz1_36_b.jpg","long","true",0,"","oaAlpha",TRUE,18
"image-keyboard-response",105,301535,"0.0-105.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1086,"nz1_36_a.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,19,2,"same","same","nz1_28_a.jpg","nz1_36_a.jpg","long","false",0,"","oaAlpha",FALSE,19
"image-keyboard-response",109,304888,"0.0-109.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1520,"nz1_70_b.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,20,2,"diff","same","nz1_72_a.jpg","nz1_70_b.jpg","long","true",0,"","oaAlpha",TRUE,20
"image-keyboard-response",113,308352,"0.0-113.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1632,"nz1_65_b.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,21,2,"same","same","nz1_26_b.jpg","nz1_65_b.jpg","long","true",0,"","oaAlpha",TRUE,21
"image-keyboard-response",117,311217,"0.0-117.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1033,"nz1_12_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,22,1,"same","same","nz1_12_b.jpg","nz1_12_b.jpg","long","true",0,"","oaAlpha",TRUE,22
"image-keyboard-response",121,314399,"0.0-121.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1351,"nz1_64_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,23,1,"same","same","nz1_64_b.jpg","nz1_64_b.jpg","long","true",0,"","oaAlpha",TRUE,23
"image-keyboard-response",125,317240,"0.0-125.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1004,"nz1_61_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,24,2,"same","same","nz1_71_b.jpg","nz1_61_b.jpg","long","false",0,"","oaAlpha",FALSE,24
"image-keyboard-response",129,320987,"0.0-129.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1916,"nz1_18_b.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,25,1,"diff","same","nz1_18_a.jpg","nz1_18_b.jpg","long","false",0,"","oaAlpha",FALSE,25
"image-keyboard-response",133,324439,"0.0-133.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1616,"nz1_67_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,26,1,"diff","same","nz1_67_a.jpg","nz1_67_b.jpg","long","true",0,"","oaAlpha",TRUE,26
"image-keyboard-response",137,330688,"0.0-137.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",4416,"nz1_76_b.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,27,2,"same","diff","nz1_77_b.jpg","nz1_76_b.jpg","long","true",0,"","oaAlpha",TRUE,27
"image-keyboard-response",141,333959,"0.0-141.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1435,"nz1_65_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,28,1,"same","same","nz1_65_b.jpg","nz1_65_b.jpg","long","true",0,"","oaAlpha",TRUE,28
"image-keyboard-response",145,336973,"0.0-145.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1171,"nz1_14_a.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,29,1,"same","same","nz1_14_a.jpg","nz1_14_a.jpg","long","true",0,"","oaAlpha",TRUE,29
"image-keyboard-response",149,341776,"0.0-149.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",2967,"nz1_67_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,30,1,"same","diff","nz1_67_b.jpg","nz1_67_b.jpg","long","true",0,"","oaAlpha",TRUE,30
"image-keyboard-response",153,344538,"0.0-153.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",923,"nz1_70_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,31,2,"same","same","nz1_72_b.jpg","nz1_70_b.jpg","long","false",0,"","oaAlpha",FALSE,31
"image-keyboard-response",157,350148,"0.0-157.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",3773,"nz1_54_b.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,32,2,"diff","same","nz1_58_a.jpg","nz1_54_b.jpg","long","true",0,"","oaAlpha",TRUE,32
"image-keyboard-response",161,354064,"0.0-161.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",2078,"nz1_77_a.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,33,1,"diff","same","nz1_77_b.jpg","nz1_77_a.jpg","long","false",0,"","oaAlpha",FALSE,33
"image-keyboard-response",165,358068,"0.0-165.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",2165,"nz1_68_a.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,34,2,"diff","diff","nz1_67_b.jpg","nz1_68_a.jpg","long","false",0,"","oaAlpha",FALSE,34
"image-keyboard-response",169,361161,"0.0-169.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1259,"nz1_12_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,35,1,"same","same","nz1_12_b.jpg","nz1_12_b.jpg","long","true",0,"","oaAlpha",TRUE,35
"image-keyboard-response",173,364532,"0.0-173.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1537,"nz1_65_b.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,36,2,"diff","diff","nz1_26_a.jpg","nz1_65_b.jpg","long","true",0,"","oaAlpha",TRUE,36
"image-keyboard-response",177,367700,"0.0-177.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1329,"nz1_38_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,37,1,"same","same","nz1_38_b.jpg","nz1_38_b.jpg","long","true",0,"","oaAlpha",TRUE,37
"image-keyboard-response",181,371455,"0.0-181.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1916,"nz1_46_a.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,38,2,"same","diff","nz1_48_a.jpg","nz1_46_a.jpg","long","true",0,"","oaAlpha",TRUE,38
"image-keyboard-response",185,374447,"0.0-185.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1157,"nz1_6_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,39,1,"same","diff","nz1_6_b.jpg","nz1_6_b.jpg","long","true",0,"","oaAlpha",TRUE,39
"image-keyboard-response",189,379719,"0.0-189.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",3430,"nz1_61_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,40,1,"diff","same","nz1_61_a.jpg","nz1_61_b.jpg","long","true",0,"","oaAlpha",TRUE,40
"image-keyboard-response",193,383259,"0.0-193.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1705,"nz1_20_a.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,41,2,"same","same","nz1_56_a.jpg","nz1_20_a.jpg","long","true",0,"","oaAlpha",TRUE,41
"image-keyboard-response",197,386906,"0.0-197.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1804,"nz1_56_b.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,42,2,"diff","diff","nz1_20_a.jpg","nz1_56_b.jpg","long","true",0,"","oaAlpha",TRUE,42
"image-keyboard-response",201,389947,"0.0-201.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1195,"nz1_46_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,43,1,"same","same","nz1_46_b.jpg","nz1_46_b.jpg","long","true",0,"","oaAlpha",TRUE,43
"image-keyboard-response",205,394266,"0.0-205.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",2476,"nz1_77_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,44,1,"same","diff","nz1_77_b.jpg","nz1_77_b.jpg","long","true",0,"","oaAlpha",TRUE,44
"image-keyboard-response",209,397728,"0.0-209.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1627,"nz1_62_a.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,45,2,"same","same","nz1_60_a.jpg","nz1_62_a.jpg","long","true",0,"","oaAlpha",TRUE,45
"image-keyboard-response",213,402102,"0.0-213.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",2533,"nz1_76_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,46,2,"diff","same","nz1_77_a.jpg","nz1_76_b.jpg","long","false",0,"","oaAlpha",FALSE,46
"image-keyboard-response",217,405090,"0.0-217.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1143,"nz1_32_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,47,1,"diff","diff","nz1_32_a.jpg","nz1_32_b.jpg","long","true",0,"","oaAlpha",TRUE,47
"image-keyboard-response",221,409712,"0.0-221.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",2783,"nz1_61_a.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,48,1,"same","diff","nz1_61_a.jpg","nz1_61_a.jpg","long","true",0,"","oaAlpha",TRUE,48
"image-keyboard-response",225,412839,"0.0-225.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1286,"nz1_54_b.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,49,2,"same","same","nz1_58_b.jpg","nz1_54_b.jpg","long","true",0,"","oaAlpha",TRUE,49
"image-keyboard-response",229,417074,"0.0-229.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",2392,"nz1_65_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,50,1,"diff","diff","nz1_65_a.jpg","nz1_65_b.jpg","long","true",0,"","oaAlpha",TRUE,50
"image-keyboard-response",233,420056,"0.0-233.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1126,"nz1_72_b.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,51,2,"same","same","nz1_70_b.jpg","nz1_72_b.jpg","long","true",0,"","oaAlpha",TRUE,51
"image-keyboard-response",237,423961,"0.0-237.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",2045,"nz1_74_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,52,2,"same","same","nz1_78_b.jpg","nz1_74_b.jpg","long","false",0,"","oaAlpha",FALSE,52
"image-keyboard-response",241,426983,"0.0-241.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1179,"nz1_30_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,53,2,"diff","diff","nz1_66_a.jpg","nz1_30_b.jpg","long","false",0,"","oaAlpha",FALSE,53
"image-keyboard-response",245,430225,"0.0-245.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1393,"nz1_22_a.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,54,1,"diff","diff","nz1_22_b.jpg","nz1_22_a.jpg","long","true",0,"","oaAlpha",TRUE,54
"image-keyboard-response",249,435182,"0.0-249.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",3111,"nz1_4_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,55,1,"same","same","nz1_4_b.jpg","nz1_4_b.jpg","long","true",0,"","oaAlpha",TRUE,55
"image-keyboard-response",253,438449,"0.0-253.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1429,"nz1_32_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,56,1,"same","diff","nz1_32_b.jpg","nz1_32_b.jpg","long","true",0,"","oaAlpha",TRUE,56
"image-keyboard-response",257,441776,"0.0-257.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1480,"nz1_40_b.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,57,2,"same","same","nz1_44_b.jpg","nz1_40_b.jpg","long","true",0,"","oaAlpha",TRUE,57
"image-keyboard-response",261,446234,"0.0-261.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",2602,"nz1_4_a.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,58,1,"diff","same","nz1_4_b.jpg","nz1_4_a.jpg","long","true",0,"","oaAlpha",TRUE,58
"image-keyboard-response",265,449860,"0.0-265.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1781,"nz1_34_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,59,1,"same","same","nz1_34_b.jpg","nz1_34_b.jpg","long","true",0,"","oaAlpha",TRUE,59
"image-keyboard-response",269,453122,"0.0-269.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1413,"nz1_40_a.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,60,2,"diff","diff","nz1_44_b.jpg","nz1_40_a.jpg","long","true",0,"","oaAlpha",TRUE,60
"image-keyboard-response",273,459870,"0.0-273.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",4893,"nz1_71_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,61,1,"same","same","nz1_71_b.jpg","nz1_71_b.jpg","long","true",0,"","oaAlpha",TRUE,61
"image-keyboard-response",278,470203,"0.0-278.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",4440,"nz1_10_a.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,62,1,"diff","same","nz1_10_b.jpg","nz1_10_a.jpg","long","false",0,"","oaAlpha",FALSE,62
"image-keyboard-response",282,473839,"0.0-282.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1788,"nz1_8_a.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,63,2,"diff","same","nz1_63_b.jpg","nz1_8_a.jpg","long","false",0,"","oaAlpha",FALSE,63
"image-keyboard-response",286,477555,"0.0-286.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1862,"nz1_68_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,64,2,"diff","same","nz1_67_a.jpg","nz1_68_b.jpg","long","false",0,"","oaAlpha",FALSE,64
"image-keyboard-response",290,481107,"0.0-290.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1689,"nz1_73_b.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,65,2,"same","diff","nz1_38_b.jpg","nz1_73_b.jpg","long","true",0,"","oaAlpha",TRUE,65
"image-keyboard-response",294,483949,"0.0-294.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",978,"nz1_56_b.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,66,2,"same","diff","nz1_20_b.jpg","nz1_56_b.jpg","long","true",0,"","oaAlpha",TRUE,66
"image-keyboard-response",298,487509,"0.0-298.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1712,"nz1_67_a.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,67,2,"diff","same","nz1_68_b.jpg","nz1_67_a.jpg","long","true",0,"","oaAlpha",TRUE,67
"image-keyboard-response",302,491256,"0.0-302.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",2049,"nz1_22_b.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,68,1,"same","diff","nz1_22_b.jpg","nz1_22_b.jpg","short","true",0,"","oaAlpha",TRUE,68
"image-keyboard-response",306,494292,"0.0-306.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",1335,"nz1_10_a.jpg","g",TRUE,"5b9b3977cc5dd0000165ff0b",0,69,1,"diff","diff","nz1_10_b.jpg","nz1_10_a.jpg","short","true",0,"","oaAlpha",TRUE,69
"image-keyboard-response",310,499335,"0.0-310.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",3345,"nz1_60_b.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,70,2,"same","diff","nz1_62_b.jpg","nz1_60_b.jpg","short","true",0,"","oaAlpha",TRUE,70
"image-keyboard-response",314,503141,"0.0-314.0",100,1,"2022-05-29 22:29:28","01bf73284bfe92835907527684da8ca2","5b9b3977cc5dd0000165ff0b",0,"prolific","","","","","",2095,"nz1_20_b.jpg","h",TRUE,"5b9b3977cc5dd0000165ff0b",0,71,2,"diff","same","nz1_56_a.jpg","nz1_20_b.jpg","short","true",0,"","oaAlpha",TRUE,71
