"trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","id","attn","src","study","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","CorrRes","Correct","SbjID","Trial","TestImage","TestTrial","AttentionFails","attentionTrial","corr","trialN"
"image-keyboard-response",17,61524,"0.0-17.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",2477,"trial1.jpg","h",2,"true","60e1b28a1787fec873ce7fee",1,NA,"true",0,"",TRUE,1
"image-keyboard-response",19,65201,"0.0-19.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",2164,"trial2.jpg","g",1,"true","60e1b28a1787fec873ce7fee",2,NA,"true",0,"",TRUE,2
"image-keyboard-response",21,69371,"0.0-21.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",2658,"trial3.jpg","j",3,"true","60e1b28a1787fec873ce7fee",3,NA,"true",0,"",TRUE,3
"image-keyboard-response",27,85025,"0.0-27.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",2840,"trial4.jpg","h",2,"true","60e1b28a1787fec873ce7fee",4,NA,"true",0,"",TRUE,4
"image-keyboard-response",29,88651,"0.0-29.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",2113,"trial5.jpg","j",3,"true","60e1b28a1787fec873ce7fee",5,NA,"true",0,"",TRUE,5
"image-keyboard-response",31,92988,"0.0-31.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",2824,"trial6.jpg","h",2,"true","60e1b28a1787fec873ce7fee",6,NA,"true",0,"",TRUE,6
"image-keyboard-response",37,107333,"0.0-37.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",2463,"trial7.jpg","j",3,"true","60e1b28a1787fec873ce7fee",7,NA,"true",0,"",TRUE,7
"image-keyboard-response",39,110795,"0.0-39.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1949,"trial8.jpg","g",1,"true","60e1b28a1787fec873ce7fee",8,NA,"true",0,"",TRUE,8
"image-keyboard-response",41,114145,"0.0-41.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1837,"trial9.jpg","j",3,"true","60e1b28a1787fec873ce7fee",9,NA,"true",0,"",TRUE,9
"image-keyboard-response",47,128019,"0.0-47.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1945,"trial10.jpg","j",3,"true","60e1b28a1787fec873ce7fee",10,NA,"true",0,"",TRUE,10
"image-keyboard-response",49,131410,"0.0-49.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1877,"trial11.jpg","g",1,"true","60e1b28a1787fec873ce7fee",11,NA,"true",0,"",TRUE,11
"image-keyboard-response",51,134894,"0.0-51.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1971,"trial12.jpg","j",3,"true","60e1b28a1787fec873ce7fee",12,NA,"true",0,"",TRUE,12
"image-keyboard-response",57,148361,"0.0-57.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1607,"trial13.jpg","g",1,"true","60e1b28a1787fec873ce7fee",13,NA,"true",0,"",TRUE,13
"image-keyboard-response",59,151738,"0.0-59.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1672,"trial14.jpg","h",2,"true","60e1b28a1787fec873ce7fee",14,NA,"true",0,"",TRUE,14
"image-keyboard-response",61,154188,"0.0-61.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",937,"trial15.jpg","g",1,"true","60e1b28a1787fec873ce7fee",15,NA,"true",0,"",TRUE,15
"image-keyboard-response",67,168008,"0.0-67.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",2135,"trial16.jpg","h",2,"true","60e1b28a1787fec873ce7fee",16,NA,"true",0,"",TRUE,16
"image-keyboard-response",69,171084,"0.0-69.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1562,"trial17.jpg","h",2,"true","60e1b28a1787fec873ce7fee",17,NA,"true",0,"",TRUE,17
"image-keyboard-response",71,174702,"0.0-71.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",2103,"trial18.jpg","g",1,"true","60e1b28a1787fec873ce7fee",18,NA,"true",0,"",TRUE,18
"image-keyboard-response",76,209994,"0.0-76.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",6713,"trial19.jpg","h",2,"true","60e1b28a1787fec873ce7fee",19,NA,"true",0,"",TRUE,19
"image-keyboard-response",77,214547,"0.0-77.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",4043,"trial20.jpg","g",1,"true","60e1b28a1787fec873ce7fee",20,NA,"true",0,"",TRUE,20
"image-keyboard-response",78,218921,"0.0-78.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",3864,"trial21.jpg","g",1,"true","60e1b28a1787fec873ce7fee",21,NA,"true",0,"",TRUE,21
"image-keyboard-response",79,222751,"0.0-79.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",3319,"trial22.jpg","j",3,"true","60e1b28a1787fec873ce7fee",22,NA,"true",0,"",TRUE,22
"image-keyboard-response",80,227364,"0.0-80.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",4103,"trial23.jpg","g",1,"true","60e1b28a1787fec873ce7fee",23,NA,"true",0,"",TRUE,23
"image-keyboard-response",81,230214,"0.0-81.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",2338,"trial24.jpg","g",3,"false","60e1b28a1787fec873ce7fee",24,NA,"true",0,"",FALSE,24
"image-keyboard-response",82,233608,"0.0-82.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",2884,"trial25.jpg","g",1,"true","60e1b28a1787fec873ce7fee",25,NA,"true",0,"",TRUE,25
"image-keyboard-response",83,239425,"0.0-83.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",5306,"trial26.jpg","h",1,"false","60e1b28a1787fec873ce7fee",26,NA,"true",0,"",FALSE,26
"image-keyboard-response",84,242236,"0.0-84.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",2299,"trial27.jpg","g",3,"false","60e1b28a1787fec873ce7fee",27,NA,"true",0,"",FALSE,27
"image-keyboard-response",85,244051,"0.0-85.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1305,"trial28.jpg","g",2,"false","60e1b28a1787fec873ce7fee",28,NA,"true",0,"",FALSE,28
"image-keyboard-response",86,246706,"0.0-86.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",2144,"trial29.jpg","j",3,"true","60e1b28a1787fec873ce7fee",29,NA,"true",0,"",TRUE,29
"image-keyboard-response",87,250672,"0.0-87.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",3454,"trial30.jpg","j",2,"false","60e1b28a1787fec873ce7fee",30,NA,"true",0,"",FALSE,30
"image-keyboard-response",88,254081,"0.0-88.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",2897,"trial31.jpg","g",2,"false","60e1b28a1787fec873ce7fee",31,NA,"true",0,"",FALSE,31
"image-keyboard-response",89,256112,"0.0-89.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1519,"trial32.jpg","h",2,"true","60e1b28a1787fec873ce7fee",32,NA,"true",0,"",TRUE,32
"image-keyboard-response",90,257783,"0.0-90.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1160,"trial33.jpg","g",1,"true","60e1b28a1787fec873ce7fee",33,NA,"true",0,"",TRUE,33
"image-keyboard-response",91,260700,"0.0-91.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",2405,"trial34.jpg","j",3,"true","60e1b28a1787fec873ce7fee",34,NA,"true",0,"",TRUE,34
"image-keyboard-response",92,262417,"0.0-92.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1203,"trial35.jpg","h",2,"true","60e1b28a1787fec873ce7fee",35,NA,"true",0,"",TRUE,35
"image-keyboard-response",93,263984,"0.0-93.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1055,"trial36.jpg","g",3,"false","60e1b28a1787fec873ce7fee",36,NA,"true",0,"",FALSE,36
"image-keyboard-response",97,289764,"0.0-97.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",2372,"trial37.jpg","h",1,"false","60e1b28a1787fec873ce7fee",37,NA,"true",0,"",FALSE,37
"image-keyboard-response",98,293578,"0.0-98.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",3302,"trial38.jpg","g",2,"false","60e1b28a1787fec873ce7fee",38,NA,"true",0,"",FALSE,38
"image-keyboard-response",99,295425,"0.0-99.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1334,"trial39.jpg","j",1,"false","60e1b28a1787fec873ce7fee",39,NA,"true",0,"",FALSE,39
"image-keyboard-response",100,297584,"0.0-100.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1647,"trial40.jpg","g",3,"false","60e1b28a1787fec873ce7fee",40,NA,"true",0,"",FALSE,40
"image-keyboard-response",101,299753,"0.0-101.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1657,"trial41.jpg","j",3,"true","60e1b28a1787fec873ce7fee",41,NA,"true",0,"",TRUE,41
"image-keyboard-response",102,301701,"0.0-102.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1436,"trial42.jpg","h",1,"false","60e1b28a1787fec873ce7fee",42,NA,"true",0,"",FALSE,42
"image-keyboard-response",103,303541,"0.0-103.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1329,"trial43.jpg","g",3,"false","60e1b28a1787fec873ce7fee",43,NA,"true",0,"",FALSE,43
"image-keyboard-response",104,304917,"0.0-104.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",861,"trial44.jpg","j",3,"true","60e1b28a1787fec873ce7fee",44,NA,"true",0,"",TRUE,44
"image-keyboard-response",106,311156,"0.0-106.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1823,"trial45.jpg","g",3,"false","60e1b28a1787fec873ce7fee",45,NA,"true",0,"",FALSE,45
"image-keyboard-response",107,313006,"0.0-107.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1339,"trial46.jpg","j",1,"false","60e1b28a1787fec873ce7fee",46,NA,"true",0,"",FALSE,46
"image-keyboard-response",108,314718,"0.0-108.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1201,"trial47.jpg","g",2,"false","60e1b28a1787fec873ce7fee",47,NA,"true",0,"",FALSE,47
"image-keyboard-response",109,316737,"0.0-109.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1508,"trial48.jpg","h",2,"true","60e1b28a1787fec873ce7fee",48,NA,"true",0,"",TRUE,48
"image-keyboard-response",110,319452,"0.0-110.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",2204,"trial49.jpg","h",2,"true","60e1b28a1787fec873ce7fee",49,NA,"true",0,"",TRUE,49
"image-keyboard-response",111,320929,"0.0-111.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",965,"trial50.jpg","j",1,"false","60e1b28a1787fec873ce7fee",50,NA,"true",0,"",FALSE,50
"image-keyboard-response",112,322755,"0.0-112.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1314,"trial51.jpg","h",2,"true","60e1b28a1787fec873ce7fee",51,NA,"true",0,"",TRUE,51
"image-keyboard-response",113,323953,"0.0-113.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",687,"trial52.jpg","g",1,"true","60e1b28a1787fec873ce7fee",52,NA,"true",0,"",TRUE,52
"image-keyboard-response",114,325385,"0.0-114.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",921,"trial53.jpg","j",3,"true","60e1b28a1787fec873ce7fee",53,NA,"true",0,"",TRUE,53
"image-keyboard-response",115,326849,"0.0-115.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",951,"trial54.jpg","h",2,"true","60e1b28a1787fec873ce7fee",54,NA,"true",0,"",TRUE,54
"image-keyboard-response",116,328588,"0.0-116.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1227,"trial55.jpg","j",2,"false","60e1b28a1787fec873ce7fee",55,NA,"true",0,"",FALSE,55
"image-keyboard-response",117,330012,"0.0-117.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",912,"trial56.jpg","g",2,"false","60e1b28a1787fec873ce7fee",56,NA,"true",0,"",FALSE,56
"image-keyboard-response",118,331583,"0.0-118.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1059,"trial57.jpg","j",1,"false","60e1b28a1787fec873ce7fee",57,NA,"true",0,"",FALSE,57
"image-keyboard-response",119,333258,"0.0-119.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1163,"trial58.jpg","h",3,"false","60e1b28a1787fec873ce7fee",58,NA,"true",0,"",FALSE,58
"image-keyboard-response",120,335144,"0.0-120.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1373,"trial59.jpg","j",3,"true","60e1b28a1787fec873ce7fee",59,NA,"true",0,"",TRUE,59
"image-keyboard-response",121,336574,"0.0-121.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",918,"trial60.jpg","j",2,"false","60e1b28a1787fec873ce7fee",60,NA,"true",0,"",FALSE,60
"image-keyboard-response",122,338346,"0.0-122.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1260,"trial61.jpg","g",2,"false","60e1b28a1787fec873ce7fee",61,NA,"true",0,"",FALSE,61
"image-keyboard-response",123,340333,"0.0-123.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1475,"trial62.jpg","h",1,"false","60e1b28a1787fec873ce7fee",62,NA,"true",0,"",FALSE,62
"image-keyboard-response",124,342151,"0.0-124.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1306,"trial63.jpg","g",1,"true","60e1b28a1787fec873ce7fee",63,NA,"true",0,"",TRUE,63
"image-keyboard-response",125,344611,"0.0-125.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",1948,"trial64.jpg","h",2,"true","60e1b28a1787fec873ce7fee",64,NA,"true",0,"",TRUE,64
"image-keyboard-response",126,346038,"0.0-126.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",915,"trial65.jpg","g",1,"true","60e1b28a1787fec873ce7fee",65,NA,"true",0,"",TRUE,65
"image-keyboard-response",127,347317,"0.0-127.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",768,"trial66.jpg","j",1,"false","60e1b28a1787fec873ce7fee",66,NA,"true",0,"",FALSE,66
"image-keyboard-response",128,348553,"0.0-128.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",724,"trial67.jpg","h",3,"false","60e1b28a1787fec873ce7fee",67,NA,"true",0,"",FALSE,67
"image-keyboard-response",129,349978,"0.0-129.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",912,"trial68.jpg","j",1,"false","60e1b28a1787fec873ce7fee",68,NA,"true",0,"",FALSE,68
"image-keyboard-response",130,351292,"0.0-130.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",803,"trial69.jpg","g",3,"false","60e1b28a1787fec873ce7fee",69,NA,"true",0,"",FALSE,69
"image-keyboard-response",131,352561,"0.0-131.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",757,"trial70.jpg","j",3,"true","60e1b28a1787fec873ce7fee",70,NA,"true",0,"",TRUE,70
"image-keyboard-response",132,353536,"0.0-132.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",463,"trial71.jpg","h",3,"false","60e1b28a1787fec873ce7fee",71,NA,"true",0,"",FALSE,71
"image-keyboard-response",133,354986,"0.0-133.0",100,1,"2022-06-09 20:56:56","6bdea4aee053250f8215222e21306ad9","60e1b28a1787fec873ce7fee",0,"prolific","oaAlpha","","","","","",938,"trial72.jpg","j",2,"false","60e1b28a1787fec873ce7fee",72,NA,"true",0,"",FALSE,72
"image-keyboard-response",17,52431,"0.0-17.0",101,1,"2022-06-10 13:45:08","6bdea4aee053250f8215222e21306ad9","5b3ae9ab1d4b680001695f8d",0,"prolific","oaAlpha","","","","","",5909,"trial1.jpg","h",2,"true","5b3ae9ab1d4b680001695f8d",1,NA,"true",0,"",TRUE,1
"image-keyboard-response",19,57007,"0.0-19.0",101,1,"2022-06-10 13:45:08","6bdea4aee053250f8215222e21306ad9","5b3ae9ab1d4b680001695f8d",0,"prolific","oaAlpha","","","","","",3069,"trial2.jpg","g",1,"true","5b3ae9ab1d4b680001695f8d",2,NA,"true",0,"",TRUE,2
"image-keyboard-response",21,60975,"0.0-21.0",101,1,"2022-06-10 13:45:08","6bdea4aee053250f8215222e21306ad9","5b3ae9ab1d4b680001695f8d",0,"prolific","oaAlpha","","","","","",2447,"trial3.jpg","j",3,"true","5b3ae9ab1d4b680001695f8d",3,NA,"true",0,"",TRUE,3
"image-keyboard-response",27,76695,"0.0-27.0",101,1,"2022-06-10 13:45:08","6bdea4aee053250f8215222e21306ad9","5b3ae9ab1d4b680001695f8d",0,"prolific","oaAlpha","","","","","",3511,"trial4.jpg","h",2,"true","5b3ae9ab1d4b680001695f8d",4,NA,"true",0,"",TRUE,4
"image-keyboard-response",29,80191,"0.0-29.0",101,1,"2022-06-10 13:45:08","6bdea4aee053250f8215222e21306ad9","5b3ae9ab1d4b680001695f8d",0,"prolific","oaAlpha","","","","","",1984,"trial5.jpg","j",3,"true","5b3ae9ab1d4b680001695f8d",5,NA,"true",0,"",TRUE,5
"image-keyboard-response",31,84111,"0.0-31.0",101,1,"2022-06-10 13:45:08","6bdea4aee053250f8215222e21306ad9","5b3ae9ab1d4b680001695f8d",0,"prolific","oaAlpha","","","","","",2411,"trial6.jpg","h",2,"true","5b3ae9ab1d4b680001695f8d",6,NA,"true",0,"",TRUE,6
"image-keyboard-response",37,100816,"0.0-37.0",101,1,"2022-06-10 13:45:08","6bdea4aee053250f8215222e21306ad9","5b3ae9ab1d4b680001695f8d",0,"prolific","oaAlpha","","","","","",1864,"trial7.jpg","j",3,"true","5b3ae9ab1d4b680001695f8d",7,NA,"true",0,"",TRUE,7
"image-keyboard-response",39,104119,"0.0-39.0",101,1,"2022-06-10 13:45:08","6bdea4aee053250f8215222e21306ad9","5b3ae9ab1d4b680001695f8d",0,"prolific","oaAlpha","","","","","",1794,"trial8.jpg","g",1,"true","5b3ae9ab1d4b680001695f8d",8,NA,"true",0,"",TRUE,8
"image-keyboard-response",41,107239,"0.0-41.0",101,1,"2022-06-10 13:45:08","6bdea4aee053250f8215222e21306ad9","5b3ae9ab1d4b680001695f8d",0,"prolific","oaAlpha","","","","","",1609,"trial9.jpg","j",3,"true","5b3ae9ab1d4b680001695f8d",9,NA,"true",0,"",TRUE,9
"image-keyboard-response",47,120823,"0.0-47.0",101,1,"2022-06-10 13:45:08","6bdea4aee053250f8215222e21306ad9","5b3ae9ab1d4b680001695f8d",0,"prolific","oaAlpha","","","","","",1826,"trial10.jpg","j",3,"true","5b3ae9ab1d4b680001695f8d",10,NA,"true",0,"",TRUE,10
"image-keyboard-response",49,123847,"0.0-49.0",101,1,"2022-06-10 13:45:08","6bdea4aee053250f8215222e21306ad9","5b3ae9ab1d4b680001695f8d",0,"prolific","oaAlpha","","","","","",1512,"trial11.jpg","g",1,"true","5b3ae9ab1d4b680001695f8d",11,NA,"true",0,"",TRUE,11
"image-keyboard-response",51,126727,"0.0-51.0",101,1,"2022-06-10 13:45:08","6bdea4aee053250f8215222e21306ad9","5b3ae9ab1d4b680001695f8d",0,"prolific","oaAlpha","","","","","",1368,"trial12.jpg","j",3,"true","5b3ae9ab1d4b680001695f8d",12,NA,"true",0,"",TRUE,12
"image-keyboard-response",57,141359,"0.0-57.0",101,1,"2022-06-10 13:45:08","6bdea4aee053250f8215222e21306ad9","5b3ae9ab1d4b680001695f8d",0,"prolific","oaAlpha","","","","","",2950,"trial13.jpg","g",1,"true","5b3ae9ab1d4b680001695f8d",13,NA,"true",0,"",TRUE,13
"image-keyboard-response",59,145671,"0.0-59.0",101,1,"2022-06-10 13:45:08","6bdea4aee053250f8215222e21306ad9","5b3ae9ab1d4b680001695f8d",0,"prolific","oaAlpha","","","","","",2800,"trial14.jpg","h",2,"true","5b3ae9ab1d4b680001695f8d",14,NA,"true",0,"",TRUE,14
"image-keyboard-response",61,148759,"0.0-61.0",101,1,"2022-06-10 13:45:08","6bdea4aee053250f8215222e21306ad9","5b3ae9ab1d4b680001695f8d",0,"prolific","oaAlpha","","","","","",1575,"trial15.jpg","g",1,"true","5b3ae9ab1d4b680001695f8d",15,NA,"true",0,"",TRUE,15
"image-keyboard-response",67,162671,"0.0-67.0",101,1,"2022-06-10 13:45:08","6bdea4aee053250f8215222e21306ad9","5b3ae9ab1d4b680001695f8d",0,"prolific","oaAlpha","","","","","",2254,"trial16.jpg","h",2,"true","5b3ae9ab1d4b680001695f8d",16,NA,"true",0,"",TRUE,16
"image-keyboard-response",69,165462,"0.0-69.0",101,1,"2022-06-10 13:45:08","6bdea4aee053250f8215222e21306ad9","5b3ae9ab1d4b680001695f8d",0,"prolific","oaAlpha","","","","","",1279,"trial17.jpg","h",2,"true","5b3ae9ab1d4b680001695f8d",17,NA,"true",0,"",TRUE,17
"image-keyboard-response",71,168199,"0.0-71.0",101,1,"2022-06-10 13:45:08","6bdea4aee053250f8215222e21306ad9","5b3ae9ab1d4b680001695f8d",0,"prolific","oaAlpha","","","","","",1223,"trial18.jpg","g",1,"true","5b3ae9ab1d4b680001695f8d",18,NA,"true",0,"",TRUE,18
