"run_id","condition","trial_type","trial_index","time_elapsed","internal_node_id","id","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","testTrial","sbjID","trialN","target","foil1","foil2","corrRes","recorded_at","browser.1","browser_version.1","source_code_version","attn","src","study","attentionTrial","corr"
138,1,"audio-keyboard-response",9,76906,"0.0-7.0-1.0-0.0","5f876d20868e33189340086b","","","","","",2499,"Brown Thrasher 1.mp3","h",TRUE,"5f876d20868e33189340086b","1","Acadian Flycatcher 1.mp3","Blackthroated Blue Warbler 1.mp3","Brown Thrasher 1.mp3","h","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",12,84595,"0.0-9.0-1.0-0.0","5f876d20868e33189340086b","","","","","",880,"Acadian Flycatcher 2.mp3","g",TRUE,"5f876d20868e33189340086b","2","Acadian Flycatcher 2.mp3","Carolina Wren 1.mp3","Eastern Towhee 1.mp3","g","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",16,98544,"0.0-11.0-2.0-0.0","5f876d20868e33189340086b","","","","","",2400,"Hermit Thrush 1.mp3","g",TRUE,"5f876d20868e33189340086b","3","Acadian Flycatcher 3.mp3","Eurasian Blackbird 1.mp3","Hermit Thrush 1.mp3","g","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",20,122644,"0.0-14.0-1.0-0.0","5f876d20868e33189340086b","","","","","",2952,"Winter Wren 2.mp3","h",TRUE,"5f876d20868e33189340086b","4","American Redstart1.mp3","Wood Thrush 2.mp3","Winter Wren 2.mp3","h","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",23,130282,"0.0-16.0-1.0-0.0","5f876d20868e33189340086b","","","","","",2661,"Western Meadowlark2.mp3","h",TRUE,"5f876d20868e33189340086b","5","American Redstart2.mp3","Whitecrowned Sparrow 2.mp3","Western Meadowlark2.mp3","h","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",27,141061,"0.0-18.0-2.0-0.0","5f876d20868e33189340086b","","","","","",1011,"American Redstart3.mp3","h",TRUE,"5f876d20868e33189340086b","6","American Redstart3.mp3","Vesper Sparrow 2.mp3","Veery2.mp3","h","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",31,163918,"0.0-21.0-1.0-0.0","5f876d20868e33189340086b","","","","","",1680,"American Robin1.mp3","g",TRUE,"5f876d20868e33189340086b","7","American Robin1.mp3","Hooded Warbler3.mp3","Sedge Wren7.mp3","g","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",34,170360,"0.0-23.0-1.0-0.0","5f876d20868e33189340086b","","","","","",2051,"Brown Thrasher 3.mp3","h",TRUE,"5f876d20868e33189340086b","8","American Robin2.mp3","Brown Thrasher 3.mp3","Eurasian Blackbird3.mp3","f","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",FALSE
138,1,"audio-keyboard-response",39,182110,"0.0-25.1-0.1","5f876d20868e33189340086b","","","","","",1061,"American Robin3.mp3","f",TRUE,"5f876d20868e33189340086b","9","American Robin3.mp3","Connecticut Warbler 3.mp3","Gray Catbird 3.mp3","f","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",42,198574,"0.0-28.0-0.0","5f876d20868e33189340086b","","","","","",1920,"Blackpoll Warbler1.mp3","f",TRUE,"5f876d20868e33189340086b","10","Blackpoll Warbler1.mp3","Wood Thrush 4.mp3","Whitecrowned Sparrow4.mp3","f","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",45,208044,"0.0-30.0-1.0-0.0","5f876d20868e33189340086b","","","","","",1891,"Eurasian Blackbird 11.mp3","h",TRUE,"5f876d20868e33189340086b","11","Blackpoll Warbler 11.mp3","Cerulean Warbler 11.mp3","Eurasian Blackbird 11.mp3","h","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",49,217116,"0.0-32.0-2.0-0.0","5f876d20868e33189340086b","","","","","",1421,"Swainsons Thrush 4.mp3","f",TRUE,"5f876d20868e33189340086b","12","Blackpoll Warbler3.mp3","Veery4.mp3","Swainsons Thrush 4.mp3","f","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",52,232832,"0.0-35.0-0.0","5f876d20868e33189340086b","","","","","",1192,"Blackthroated Green Warbler1.mp3","f",TRUE,"5f876d20868e33189340086b","13","Blackthroated Green Warbler1.mp3","Northern Cardinal 5.mp3","Sedge Wren 5.mp3","f","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",55,236889,"0.0-37.0-1.0-0.0","5f876d20868e33189340086b","","","","","",779,"Blackthroated Green Warbler 2.mp3","g",TRUE,"5f876d20868e33189340086b","14","Blackthroated Green Warbler 2.mp3","Northern Mockingbird 5.mp3","House Finch 5.mp3","g","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",58,241728,"0.0-39.0-1.0-0.0","5f876d20868e33189340086b","","","","","",1368,"Gray Catbird 5.mp3","h",TRUE,"5f876d20868e33189340086b","15","Blackthroated Green Warbler 3.mp3","Hermit Thrush 5.mp3","Gray Catbird 5.mp3","h","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",62,260880,"0.0-42.0-1.0-0.0","5f876d20868e33189340086b","","","","","",1371,"Chipping Sparrow1.mp3","g",TRUE,"5f876d20868e33189340086b","16","Chipping Sparrow1.mp3","Western Meadowlark 6.mp3","Hooded Warbler 6.mp3","g","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",65,265351,"0.0-44.0-1.0-0.0","5f876d20868e33189340086b","","","","","",1072,"Hermit Thrush 6.mp3","h",TRUE,"5f876d20868e33189340086b","17","Chipping Sparrow2.mp3","Swainsons Thrush 6.mp3","Hermit Thrush 6.mp3","h","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",68,272263,"0.0-46.0-1.0-0.0","5f876d20868e33189340086b","","","","","",1960,"Housefinch 18.mp3","h",TRUE,"5f876d20868e33189340086b","18","Chipping Sparrow3.mp3","Gray Catbird 18.mp3","Housefinch 18.mp3","h","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",81,398526,"0.0-56.1-0.1","5f876d20868e33189340086b","","","","","",1061,"Graycheeked Thrush3.mp3","h",TRUE,"5f876d20868e33189340086b","19","American Robin4.mp3","Graycheeked Thrush3.mp3","Hermit Thrush 3.mp3","h","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",86,407432,"0.0-58.1-0.1","5f876d20868e33189340086b","","","","","",1171,"Blackpoll Warbler4.mp3","f",TRUE,"5f876d20868e33189340086b","20","Blackpoll Warbler4.mp3","Sedge Wren4.mp3","Rubycrowned Kinglet4.mp3","f","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",89,412812,"0.0-60.0-1.0-0.0","5f876d20868e33189340086b","","","","","",1749,"American Robin5.mp3","g",TRUE,"5f876d20868e33189340086b","21","American Robin5.mp3","Western Meadowlark3.mp3","Vesper Sparrow3.mp3","g","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",93,421206,"0.0-62.0-2.0-0.0","5f876d20868e33189340086b","","","","","",1240,"Northern Cardinal6.mp3","f",TRUE,"5f876d20868e33189340086b","22","Chipping Sparrow4.mp3","Veery6.mp3","Northern Cardinal6.mp3","f","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",97,431484,"0.0-64.0-2.0-0.0","5f876d20868e33189340086b","","","","","",1240,"American Robin7.mp3","h",TRUE,"5f876d20868e33189340086b","23","American Robin7.mp3","Rubycrowned Kinglet3.mp3","Swainsons Thrush3.mp3","h","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",101,444934,"0.0-66.0-2.0-0.0","5f876d20868e33189340086b","","","","","",2640,"Rubycrowned Kinglet1.mp3","g",TRUE,"5f876d20868e33189340086b","24","Acadian Flycatcher 7.mp3","House Finch1.mp3","Rubycrowned Kinglet1.mp3","g","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",109,470813,"0.0-71.1-0.1","5f876d20868e33189340086b","","","","","",371,"Hooded Warbler1.mp3","h",TRUE,"5f876d20868e33189340086b","25","Acadian Flycatcher 4.mp3","Hooded Warbler1.mp3","Northern Cardinal1.mp3","h","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",114,485515,"0.0-73.1-0.1","5f876d20868e33189340086b","","","","","",1861,"Lincolns Sparrow5.mp3","h",TRUE,"5f876d20868e33189340086b","26","Blackthroated Green Warbler5.mp3","Lincolns Sparrow5.mp3","Rubycrowned Kinglet5.mp3","h","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",118,493494,"0.0-75.0-2.0-0.0","5f876d20868e33189340086b","","","","","",1891,"American Robin6.mp3","h",TRUE,"5f876d20868e33189340086b","27","American Robin6.mp3","Carolina Wren3.mp3","Northern Mockingbird3.mp3","h","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",123,505115,"0.0-77.1-0.1","5f876d20868e33189340086b","","","","","",32,"Acadian Flycatcher 8.mp3","f",TRUE,"5f876d20868e33189340086b","28","Acadian Flycatcher 8.mp3","Swainsons Thrush1.mp3","Yellow Warbler Northern1.mp3","f","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",128,514193,"0.0-79.1-0.1","5f876d20868e33189340086b","","","","","",1011,"Graycheeked Thrush5.mp3","h",TRUE,"5f876d20868e33189340086b","29","Blackthroated Green Warbler4.mp3","Graycheeked Thrush5.mp3","Eurasian Blackbird5.mp3","h","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",135,528534,"0.0-81.1-2.1-0.1","5f876d20868e33189340086b","","","","","",1608,"House Finch2.mp3","f",TRUE,"5f876d20868e33189340086b","30","American Redstart 4.mp3","Swainsons Thrush2.mp3","House Finch2.mp3","g","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",FALSE
138,1,"audio-keyboard-response",139,537502,"0.0-83.0-2.0-0.0","5f876d20868e33189340086b","","","","","",2349,"Blackthroated Green Warbler6.mp3","h",TRUE,"5f876d20868e33189340086b","31","Blackthroated Green Warbler6.mp3","Ovenbird5.mp3","Hooded Warbler5.mp3","h","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",144,547006,"0.0-85.1-0.1","5f876d20868e33189340086b","","","","","",200,"Yellow Warbler Northern4.mp3","f",TRUE,"5f876d20868e33189340086b","32","Blackpoll Warbler6.mp3","Yellow Warbler Northern4.mp3","Northern Cardinal4.mp3","h","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",FALSE
138,1,"audio-keyboard-response",148,554810,"0.0-87.0-2.0-0.0","5f876d20868e33189340086b","","","","","",2280,"Acadian Flycatcher 6.mp3","g",TRUE,"5f876d20868e33189340086b","33","Acadian Flycatcher 6.mp3","Connecticut Warbler1.mp3","Graycheeked Thrush1.mp3","h","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",FALSE
138,1,"audio-keyboard-response",153,569105,"0.0-89.1-0.1","5f876d20868e33189340086b","","","","","",2440,"Winter Wren6.mp3","h",TRUE,"5f876d20868e33189340086b","34","Chipping Sparrow8.mp3","Winter Wren6.mp3","Lincolns Sparrow6.mp3","g","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",FALSE
138,1,"audio-keyboard-response",157,577443,"0.0-91.0-2.0-0.0","5f876d20868e33189340086b","","","","","",2360,"Blackpoll Warbler8.mp3","g",TRUE,"5f876d20868e33189340086b","35","Blackpoll Warbler8.mp3","Yellowthroated Warbler4.mp3","Hooded Warbler4.mp3","h","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",FALSE
138,1,"audio-keyboard-response",162,586953,"0.0-93.1-0.1","5f876d20868e33189340086b","","","","","",611,"Lincolns Sparrow2.mp3","f",TRUE,"5f876d20868e33189340086b","36","American Redstart5.mp3","Lincolns Sparrow2.mp3","Hooded Warbler2.mp3","g","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",FALSE
138,1,"audio-keyboard-response",166,597820,"0.0-95.0-2.0-0.0","5f876d20868e33189340086b","","","","","",2229,"Blackpoll Warbler5.mp3","h",TRUE,"5f876d20868e33189340086b","37","Blackpoll Warbler5.mp3","Tennessee Warbler4.mp3","Vesper Sparrow4.mp3","h","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",170,606820,"0.0-97.0-2.0-0.0","5f876d20868e33189340086b","","","","","",1800,"Chipping Sparrow5.mp3","h",TRUE,"5f876d20868e33189340086b","38","Chipping Sparrow5.mp3","Ovenbird6.mp3","Northern Mockingbird6.mp3","h","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",174,618540,"0.0-99.0-2.0-0.0","5f876d20868e33189340086b","","","","","",2091,"Acadian Flycatcher 5.mp3","g",TRUE,"5f876d20868e33189340086b","39","Acadian Flycatcher 5.mp3","Veery 39.mp3","Lincolns Sparrow1.mp3","h","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",FALSE
138,1,"audio-keyboard-response",179,626430,"0.0-101.1-0.1","5f876d20868e33189340086b","","","","","",29,"Connecticut Warbler2.mp3","h",TRUE,"5f876d20868e33189340086b","40","American Redstart7.mp3","Connecticut Warbler2.mp3","Tennessee Warbler2.mp3","h","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",183,633558,"0.0-103.0-2.0-0.0","5f876d20868e33189340086b","","","","","",2272,"Blackthroated Green Warbler7.mp3","h",TRUE,"5f876d20868e33189340086b","41","Blackthroated Green Warbler7.mp3","Connecticut Warbler5.mp3","Blackthroated Blue Warbler5.mp3","h","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",187,643913,"0.0-105.0-2.0-0.0","5f876d20868e33189340086b","","","","","",2341,"Cerulean Warbler 42.mp3","f",TRUE,"5f876d20868e33189340086b","42","Blackpoll Warbler 42.mp3","Yellowrumped Warbler Myrtle4.mp3","Cerulean Warbler 42.mp3","f","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",191,657264,"0.0-107.0-2.0-0.0","5f876d20868e33189340086b","","","","","",5011,"Rubycrowned Kinglet6.mp3","g",TRUE,"5f876d20868e33189340086b","43","Chipping Sparrow6.mp3","Tennessee Warbler.mp3","Rubycrowned Kinglet6.mp3","g","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",196,665604,"0.0-109.1-0.1","5f876d20868e33189340086b","","","","","",651,"Yellow Warbler Northern5.mp3","h",TRUE,"5f876d20868e33189340086b","44","Blackthroated Green Warbler8.mp3","Yellow Warbler Northern5.mp3","Yellowrumped Warbler Myrtle5.mp3","h","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",202,678000,"0.0-111.1-1.1-0.1","5f876d20868e33189340086b","","","","","",360,"American Redstart6.mp3","g",TRUE,"5f876d20868e33189340086b","45","American Redstart6.mp3","Yellowthroated Warbler2.mp3","Blackthroated Blue Warbler2.mp3","g","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
138,1,"audio-keyboard-response",206,688462,"0.0-113.0-2.0-0.0","5f876d20868e33189340086b","","","","","",3251,"Vesper Sparrow6.mp3","g",TRUE,"5f876d20868e33189340086b","46","Chipping Sparrow7.mp3","Whitecrowned Sparrow6.mp3","Vesper Sparrow6.mp3","f","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",FALSE
138,1,"audio-keyboard-response",211,699670,"0.0-115.1-0.1","5f876d20868e33189340086b","","","","","",581,"Northern Cardinal3.mp3","g",TRUE,"5f876d20868e33189340086b","47","American Robin8.mp3","Northern Cardinal3.mp3","Ovenbird3.mp3","h","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",FALSE
138,1,"audio-keyboard-response",216,706682,"0.0-117.1-0.1","5f876d20868e33189340086b","","","","","",131,"Yellowrumped Warbler Myrtle2.mp3","h",TRUE,"5f876d20868e33189340086b","48","American Redstart 48.mp3","Yellowrumped Warbler Myrtle2.mp3","Northern Mockingbird 48.mp3","h","2022-05-25 23:19:47","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
141,1,"audio-keyboard-response",10,84421,"0.0-7.0-2.0-0.0","61187c45d93e3453dc89ec8e","","","","","",4891,"Acadian Flycatcher 1.mp3","h",TRUE,"61187c45d93e3453dc89ec8e","1","Acadian Flycatcher 1.mp3","Blackthroated Blue Warbler 1.mp3","Brown Thrasher 1.mp3","h","2022-05-25 23:26:28","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
141,1,"audio-keyboard-response",16,113646,"0.0-9.1-1.1-0.1","61187c45d93e3453dc89ec8e","","","","","",3680,"Acadian Flycatcher 2.mp3","g",TRUE,"61187c45d93e3453dc89ec8e","2","Acadian Flycatcher 2.mp3","Carolina Wren 1.mp3","Eastern Towhee 1.mp3","g","2022-05-25 23:26:28","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
141,1,"audio-keyboard-response",22,138067,"0.0-11.1-1.1-0.1","61187c45d93e3453dc89ec8e","","","","","",3829,"Acadian Flycatcher 3.mp3","g",TRUE,"61187c45d93e3453dc89ec8e","3","Acadian Flycatcher 3.mp3","Eurasian Blackbird 1.mp3","Hermit Thrush 1.mp3","g","2022-05-25 23:26:28","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
141,1,"audio-keyboard-response",27,164938,"0.0-14.0-2.0-0.0","61187c45d93e3453dc89ec8e","","","","","",2171,"American Redstart1.mp3","h",TRUE,"61187c45d93e3453dc89ec8e","4","American Redstart1.mp3","Wood Thrush 2.mp3","Winter Wren 2.mp3","h","2022-05-25 23:26:28","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
141,1,"audio-keyboard-response",31,176676,"0.0-16.0-2.0-0.0","61187c45d93e3453dc89ec8e","","","","","",2869,"American Redstart2.mp3","h",TRUE,"61187c45d93e3453dc89ec8e","5","American Redstart2.mp3","Whitecrowned Sparrow 2.mp3","Western Meadowlark2.mp3","h","2022-05-25 23:26:28","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
141,1,"audio-keyboard-response",35,188480,"0.0-18.0-2.0-0.0","61187c45d93e3453dc89ec8e","","","","","",2051,"American Redstart3.mp3","h",TRUE,"61187c45d93e3453dc89ec8e","6","American Redstart3.mp3","Vesper Sparrow 2.mp3","Veery2.mp3","h","2022-05-25 23:26:28","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
141,1,"audio-keyboard-response",39,211264,"0.0-21.0-1.0-0.0","61187c45d93e3453dc89ec8e","","","","","",1629,"American Robin1.mp3","g",TRUE,"61187c45d93e3453dc89ec8e","7","American Robin1.mp3","Hooded Warbler3.mp3","Sedge Wren7.mp3","g","2022-05-25 23:26:28","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
141,1,"audio-keyboard-response",44,227202,"0.0-23.1-0.1","61187c45d93e3453dc89ec8e","","","","","",2909,"American Robin2.mp3","f",TRUE,"61187c45d93e3453dc89ec8e","8","American Robin2.mp3","Brown Thrasher 3.mp3","Eurasian Blackbird3.mp3","f","2022-05-25 23:26:28","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
141,1,"audio-keyboard-response",49,239657,"0.0-25.1-0.1","61187c45d93e3453dc89ec8e","","","","","",1811,"American Robin3.mp3","f",TRUE,"61187c45d93e3453dc89ec8e","9","American Robin3.mp3","Connecticut Warbler 3.mp3","Gray Catbird 3.mp3","f","2022-05-25 23:26:28","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
141,1,"audio-keyboard-response",55,265815,"0.0-28.1-0.1","61187c45d93e3453dc89ec8e","","","","","",1440,"Blackpoll Warbler1.mp3","f",TRUE,"61187c45d93e3453dc89ec8e","10","Blackpoll Warbler1.mp3","Wood Thrush 4.mp3","Whitecrowned Sparrow4.mp3","f","2022-05-25 23:26:28","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
141,1,"audio-keyboard-response",62,300336,"0.0-30.1-2.1-0.1","61187c45d93e3453dc89ec8e","","","","","",2531,"Blackpoll Warbler 11.mp3","h",TRUE,"61187c45d93e3453dc89ec8e","11","Blackpoll Warbler 11.mp3","Cerulean Warbler 11.mp3","Eurasian Blackbird 11.mp3","h","2022-05-25 23:26:28","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
141,1,"audio-keyboard-response",65,304861,"0.0-32.0-1.0-0.0","61187c45d93e3453dc89ec8e","","","","","",0,"Veery4.mp3","f",TRUE,"61187c45d93e3453dc89ec8e","12","Blackpoll Warbler3.mp3","Veery4.mp3","Swainsons Thrush 4.mp3","f","2022-05-25 23:26:28","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
141,1,"audio-keyboard-response",68,321292,"0.0-35.0-0.0","61187c45d93e3453dc89ec8e","","","","","",1941,"Blackthroated Green Warbler1.mp3","f",TRUE,"61187c45d93e3453dc89ec8e","13","Blackthroated Green Warbler1.mp3","Northern Cardinal 5.mp3","Sedge Wren 5.mp3","f","2022-05-25 23:26:28","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
141,1,"audio-keyboard-response",71,326530,"0.0-37.0-1.0-0.0","61187c45d93e3453dc89ec8e","","","","","",1989,"Blackthroated Green Warbler 2.mp3","g",TRUE,"61187c45d93e3453dc89ec8e","14","Blackthroated Green Warbler 2.mp3","Northern Mockingbird 5.mp3","House Finch 5.mp3","g","2022-05-25 23:26:28","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
141,1,"audio-keyboard-response",75,333708,"0.0-39.0-2.0-0.0","61187c45d93e3453dc89ec8e","","","","","",1669,"Blackthroated Green Warbler 3.mp3","h",TRUE,"61187c45d93e3453dc89ec8e","15","Blackthroated Green Warbler 3.mp3","Hermit Thrush 5.mp3","Gray Catbird 5.mp3","h","2022-05-25 23:26:28","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
141,1,"audio-keyboard-response",79,353568,"0.0-42.0-1.0-0.0","61187c45d93e3453dc89ec8e","","","","","",2109,"Chipping Sparrow1.mp3","g",TRUE,"61187c45d93e3453dc89ec8e","16","Chipping Sparrow1.mp3","Western Meadowlark 6.mp3","Hooded Warbler 6.mp3","g","2022-05-25 23:26:28","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
141,1,"audio-keyboard-response",83,361189,"0.0-44.0-2.0-0.0","61187c45d93e3453dc89ec8e","","","","","",2299,"Chipping Sparrow2.mp3","h",TRUE,"61187c45d93e3453dc89ec8e","17","Chipping Sparrow2.mp3","Swainsons Thrush 6.mp3","Hermit Thrush 6.mp3","h","2022-05-25 23:26:28","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
141,1,"audio-keyboard-response",87,373340,"0.0-46.0-2.0-0.0","61187c45d93e3453dc89ec8e","","","","","",2941,"Chipping Sparrow3.mp3","h",TRUE,"61187c45d93e3453dc89ec8e","18","Chipping Sparrow3.mp3","Gray Catbird 18.mp3","Housefinch 18.mp3","h","2022-05-25 23:26:28","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
141,1,"audio-keyboard-response",102,512003,"0.0-56.1-2.1-0.1","61187c45d93e3453dc89ec8e","","","","","",1971,"American Robin4.mp3","h",TRUE,"61187c45d93e3453dc89ec8e","19","American Robin4.mp3","Graycheeked Thrush3.mp3","Hermit Thrush 3.mp3","h","2022-05-25 23:26:28","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
141,1,"audio-keyboard-response",107,521632,"0.0-58.1-0.1","61187c45d93e3453dc89ec8e","","","","","",1909,"Blackpoll Warbler4.mp3","f",TRUE,"61187c45d93e3453dc89ec8e","20","Blackpoll Warbler4.mp3","Sedge Wren4.mp3","Rubycrowned Kinglet4.mp3","f","2022-05-25 23:26:28","","","be81e7d9a9b77b828a6c90f3040b643f",0,"prolific","oaAlpha","",TRUE
